PoB_ID,City,State,Country,Region,Group,Lat,Long
Chilibre_PA,Chilibre,,PA,Central America,Latin America and the Caribbean,9.164317,-79.6191
Chillicothe_IL_US,Chillicothe,IL,US,Northern America,Northern America,39.33312,-82.982402
Chillicothe_MO_US,Chillicothe,MO,US,Northern America,Northern America,39.795295,-93.552436
Chillicothe_OH_US,Chillicothe,OH,US,Northern America,Northern America,39.33312,-82.982402
Chillicothe_TX_US,Chillicothe,TX,US,Northern America,Northern America,34.256476,-99.517474
Chilton_WI_US,Chilton,WI,US,Northern America,Northern America,44.028944,-88.162815
Chinandega_Chinandega_NI,Chinandega,Chinandega,NI,Central America,Latin America and the Caribbean,12.627724,-87.12975
Chino_CA_US,Chino,CA,US,Northern America,Northern America,34.013356,-117.690075
ChinoHills_CA_US,Chino Hills,CA,US,Northern America,Northern America,33.99268,-117.760056
ChippewaFalls_WI_US,Chippewa Falls,WI,US,Northern America,Northern America,44.936905,-91.392935
Chiquinquira_VE,Chiquinquira,,VE,South America,Latin America and the Caribbean,8.001871,-66.110932
Chiriqui_Chiriqui_PA,Chiriqui,Chiriqui,PA,Central America,Latin America and the Caribbean,8.394265,-82.3216
Chitre_Herrera_PA,Chitre,Herrera,PA,Central America,Latin America and the Caribbean,7.96331,-80.428349
Chivacoa_Yaracuy_VE,Chivacoa,Yaracuy,VE,Caribbean,Latin America and the Caribbean,10.16067,-68.895044
Choctaw_OK_US,Choctaw,OK,US,Northern America,Northern America,35.497565,-97.268926
ChoonChungDo_Seoul_KR,Choon Chung Do,Seoul,KR,Eastern Asia,Asia,37.566679,126.978291
Choshi_Chiba_JP,Choshi,Chiba,JP,Eastern Asia,Asia,35.731045,140.854395
Chouteau_OK_US,Chouteau,OK,US,Northern America,Northern America,36.18593,-95.343024
Christchurch_NZ,Christchurch,,NZ,Australia and New Zealand,Oceania,-43.530955,172.636646
Christiana_DE_US,Christiana,DE,US,Northern America,Northern America,39.665112,-75.65993
Christiansburg_VA_US,Christiansburg,VA,US,Northern America,Northern America,37.129852,-80.408939
Christiansted_StCroix_VI,Christiansted,St. Croix,VI,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
ChulaVista_CA_US,Chula Vista,CA,US,Northern America,Northern America,32.640054,-117.084195
Chuluota_FL_US,Chuluota,FL,US,Northern America,Northern America,27.756767,-81.463983
Chungcheongnam_KR,Chungcheongnam,,KR,Eastern Asia,Asia,36.558191,127.940856
Churchville_PA_US,Churchville,PA,US,Northern America,Northern America,40.164801,-78.512239
Churubusco_IN_US,Churubusco,IN,US,Northern America,Northern America,41.230604,-85.319429
Churuguara_Falcon_VE,Churuguara,Falcon,VE,South America,Latin America and the Caribbean,10.811669,-69.538256
Ciales_PR,Ciales,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
Cicero_IL_US,Cicero,IL,US,Northern America,Northern America,41.845588,-87.753945
Cidra_PR,Cidra,,PR,Caribbean,Latin America and the Caribbean,-24.484219,-51.814887
CiegodeAvila_CiegodeAvila_CU,Ciego de Avila,Ciego de Avila,CU,Caribbean,Latin America and the Caribbean,21.839173,-78.766581
Cienfuegos_Cienfuegos_CU,Cienfuegos,Cienfuegos,CU,Caribbean,Latin America and the Caribbean,22.149854,-80.443972
Cincinnati_OH_US,Cincinnati,OH,US,Northern America,Northern America,39.101454,-84.51246
CincoPinos_NI,Cinco Pinos,,NI,Central America,Latin America and the Caribbean,13.229326,-86.867308
Circleville_OH_US,Circleville,OH,US,Northern America,Northern America,39.600618,-82.946013
Cisco_TX_US,Cisco,TX,US,Northern America,Northern America,32.388186,-98.979234
CitrusHeights_CA_US,Citrus Heights,CA,US,Northern America,Northern America,38.707125,-121.281061
Ciudad_VE,Ciudad,,VE,South America,Latin America and the Caribbean,10.218049,-71.327905
CiudadAcuna_Coahuila_MX,Ciudad Acuna,Coahuila,MX,Central America,Latin America and the Caribbean,29.318204,-100.935878
CiudadBolivar_Bolivar_VE,Ciudad Bolivar,Bolivar,VE,South America,Latin America and the Caribbean,8.108095,-63.551078
CiudadColon_PA,Ciudad Colon,,PA,Central America,Latin America and the Caribbean,8.309607,-81.306625
CiudadConstitucion_BajaCaliforniaSur_MX,Ciudad Constitucion,Baja California Sur,MX,Central America,Latin America and the Caribbean,25.033712,-111.666259
CiudadDario_Matagalpa_NI,Ciudad Dario,Matagalpa,NI,Central America,Latin America and the Caribbean,12.731888,-86.124511
CiudaddelaUnion_SV,Ciudad de la Union,,SV,Central America,Latin America and the Caribbean,13.800038,-88.914068
CiudaddelCarmen_Campeche_MX,Ciudad del Carmen,Campeche,MX,Central America,Latin America and the Caribbean,18.651739,-91.81492
CiudadGuayana_VE,Ciudad Guayana,,VE,South America,Latin America and the Caribbean,8.338916,-62.713266
CiudadJuarez_Chihuahua_MX,Ciudad Juarez,Chihuahua,MX,Central America,Latin America and the Caribbean,31.654653,-106.42911
CiudadNezahualcoyotl_MX,CiudadNezahualcoyotl,,MX,Central America,Latin America and the Caribbean,22.500049,-100.000037
CiudadObregon_Sonora_MX,Ciudad Obregon,Sonora,MX,Central America,Latin America and the Caribbean,27.484662,-109.933778
CiudadOjeda_Zulia_VE,Ciudad Ojeda,,VE,South America,Latin America and the Caribbean,10.218049,-71.327905
CiudadPiar_VE,Ciudad Piar,,VE,South America,Latin America and the Caribbean,7.451021,-63.317439
CiudadVictoria_Tamaulipas_MX,Ciudad Victoria,Tamaulipas,MX,Central America,Latin America and the Caribbean,23.743957,-99.141934
Clackamas_OR_US,Clackamas,OR,US,Northern America,Northern America,45.410389,-122.566066
Clairton_PA_US,Clairton,PA,US,Northern America,Northern America,40.292292,-79.881715
Clanton_AL_US,Clanton,AL,US,Northern America,Northern America,32.838737,-86.629426
Clare_MI_US,Clare,MI,US,Northern America,Northern America,43.81947,-84.768628
Claremont_CA_US,Claremont,CA,US,Northern America,Northern America,34.096676,-117.719778
Claremont_NC_US,Claremont,NC,US,Northern America,Northern America,35.262895,-82.435674
Claremont_NH_US,Claremont,NH,US,Northern America,Northern America,43.37674,-72.346756
Claremore_OK_US,Claremore,OK,US,Northern America,Northern America,36.31259,-95.61587
Clarence_MO_US,Clarence,MO,US,Northern America,Northern America,39.741981,-92.258515
Clarence_PA_US,Clarence,PA,US,Northern America,Northern America,41.048114,-77.940281
ClarenceCenter_NY_US,Clarence Center,NY,US,Northern America,Northern America,43.010614,-78.637528
Claridon_OH_US,Claridon,OH,US,Northern America,Northern America,40.583115,-82.996853
Clarinda_IA_US,Clarinda,IA,US,Northern America,Northern America,40.741935,-95.038313
Clarindan_JM,Clarindan,,JM,Caribbean,Latin America and the Caribbean,17.74016,-77.196977
Clark_NJ_US,Clark,NJ,US,Northern America,Northern America,40.6234,-74.314828
ClarkAFB_PH,Clark Air Force Base,,PH,Southeastern Asia,Asia,39.78373,-100.445882
Clarkesville_TN_US,Clarkesville,TN,US,Northern America,Northern America,35.773008,-86.282008
Clarksburg_WV_US,Clarksburg,WV,US,Northern America,Northern America,39.280645,-80.344534
Clarksdale_MS_US,Clarksdale,MS,US,Northern America,Northern America,34.194945,-90.574783
ClarksSummit_PA_US,Clarks Summit,PA,US,Northern America,Northern America,41.488689,-75.708525
Clarkston_ID_US,Clarkston,ID,US,Northern America,Northern America,43.644764,-114.015407
Clarkston_WA_US,Clarkston,WA,US,Northern America,Northern America,46.416272,-117.045158
Clarksville_AR_US,Clarksville,AR,US,Northern America,Northern America,35.471472,-93.466573
Clarksville_TN_US,Clarksville,TN,US,Northern America,Northern America,36.528592,-87.30987
Clarksville_VA_US,Clarksville,VA,US,Northern America,Northern America,36.624032,-78.556944
Clarkton_MO_US,Clarkton,MO,US,Northern America,Northern America,36.451728,-89.967035
Clarkton_NC_US,Clarkton,NC,US,Northern America,Northern America,34.487392,-78.656126
Clawson_MI_US,Clawson,MI,US,Northern America,Northern America,42.533368,-83.146317
Clay_NY_US,Clay,NY,US,Northern America,Northern America,43.185901,-76.172425
Clay_WV_US,Clay,WV,US,Northern America,Northern America,38.460379,-81.085109
Claysburg_PA_US,Claysburg,PA,US,Northern America,Northern America,40.296743,-78.449737
Clayton_GA_US,Clayton,GA,US,Northern America,Northern America,34.878148,-83.400993
Clayton_NC_US,Clayton,NC,US,Northern America,Northern America,35.650711,-78.456391
Clayton_NM_US,Clayton,NM,US,Northern America,Northern America,36.451329,-103.185793
Clayton_SouthAustralia_AU,Clayton,South Australia,AU,Australia and New Zealand,Oceania,-35.496871,138.92648
Clayton_Victoria_AU,Clayton,Victoria,AU,Australia and New Zealand,Oceania,-37.917321,145.130424
Clearfield_PA_US,Clearfield,PA,US,Northern America,Northern America,41.02728,-78.439188
Clearlake_CA_US,Clearlake,CA,US,Northern America,Northern America,38.958231,-122.626373
ClearLake_TX_US,Clear Lake,TX,US,Northern America,Northern America,33.078174,-96.495265
ClearSpring_MD_US,Clear Spring,MD,US,Northern America,Northern America,39.656206,-77.931665
Clearwater_FL_US,Clearwater,FL,US,Northern America,Northern America,27.965853,-82.800103
ClearwaterBeach_FL_US,Clearwater Beach,FL,US,Northern America,Northern America,27.977474,-82.827931
Cleburne_TX_US,Cleburne,TX,US,Northern America,Northern America,32.347644,-97.386684
Clemmons_NC_US,Clemmons,NC,US,Northern America,Northern America,36.021526,-80.381998
Clemson_SC_US,Clemson,SC,US,Northern America,Northern America,34.685075,-82.836411
CleoSprings_OK_US,Cleo Springs,OK,US,Northern America,Northern America,36.405312,-98.440632
Clermont_FL_US,Clermont,FL,US,Northern America,Northern America,28.539571,-81.752199
Cleveland_GA_US,Cleveland,GA,US,Northern America,Northern America,34.597245,-83.763306
Cleveland_MS_US,Cleveland,MS,US,Northern America,Northern America,33.744002,-90.724819
Cleveland_NC_US,Cleveland,NC,US,Northern America,Northern America,35.733195,-80.677011
Cleveland_OH_US,Cleveland,OH,US,Northern America,Northern America,41.505161,-81.693445
Cleveland_TN_US,Cleveland,TN,US,Northern America,Northern America,35.159518,-84.876611
Cleveland_TX_US,Cleveland,TX,US,Northern America,Northern America,30.341771,-95.085479
ClevelandCounty_NC_US,Cleveland County,NC,US,Northern America,Northern America,35.733195,-80.677011
ClevelandHeights_OH_US,Cleveland Heights,OH,US,Northern America,Northern America,41.520052,-81.556235
Cleves_OH_US,Cleves,OH,US,Northern America,Northern America,39.162278,-84.749212
Clifton_TX_US,Clifton,TX,US,Northern America,Northern America,31.78238,-97.576686
Clifton_VA_US,Clifton,VA,US,Northern America,Northern America,37.029558,-81.830397
CliftonForge_VA_US,Clifton Forge,VA,US,Northern America,Northern America,37.816232,-79.8245
CliftonPark_NY_US,Clifton Park,NY,US,Northern America,Northern America,42.865633,-73.770953
Climax_MI_US,Climax,MI,US,Northern America,Northern America,40.930551,-95.365826
Clinton_AR_US,Clinton,AR,US,Northern America,Northern America,35.591467,-92.460436
Clinton_CT_US,Clinton,CT,US,Northern America,Northern America,41.27871,-72.52759
Clinton_IA_US,Clinton,IA,US,Northern America,Northern America,41.844474,-90.188738
Clinton_IL_US,Clinton,IL,US,Northern America,Northern America,42.419963,-71.685951
Clinton_IN_US,Clinton,IN,US,Northern America,Northern America,39.656982,-87.398074
Clinton_LA_US,Clinton,LA,US,Northern America,Northern America,35.515606,-98.967307
Clinton_MA_US,Clinton,MA,US,Northern America,Northern America,42.419963,-71.685951
Clinton_MD_US,Clinton,MD,US,Northern America,Northern America,38.765115,-76.898306
Clinton_MO_US,Clinton,MO,US,Northern America,Northern America,38.368633,-93.778269
Clinton_MS_US,Clinton,MS,US,Northern America,Northern America,32.34672,-90.339087
Clinton_NC_US,Clinton,NC,US,Northern America,Northern America,34.997945,-78.323332
Clinton_OK_US,Clinton,OK,US,Northern America,Northern America,35.515606,-98.967307
Clinton_SC_US,Clinton,SC,US,Northern America,Northern America,34.472628,-81.880656
Clinton_TN_US,Clinton,TN,US,Northern America,Northern America,36.103413,-84.131863
Clintonsville_WI_US,Clintonsville,WI,US,Northern America,Northern America,44.430898,-89.688464
Clintonville_WI_US,Clintonville,WI,US,Northern America,Northern America,44.620535,-88.762323
Clio_AL_US,Clio,AL,US,Northern America,Northern America,31.708775,-85.610497
Clorona_CA_US,Clorona,CA,US,Northern America,Northern America,36.701463,-118.755997
Cloverdale_CA_US,Cloverdale,CA,US,Northern America,Northern America,38.805462,-123.017223
Clovis_CA_US,Clovis,CA,US,Northern America,Northern America,36.825228,-119.702919
Clovis_NM_US,Clovis,NM,US,Northern America,Northern America,34.405472,-103.205071
Clute_TX_US,Clute,TX,US,Northern America,Northern America,29.024691,-95.398829
Clyo_GA_US,Clyo,GA,US,Northern America,Northern America,32.484073,-81.267051
CO,,,CO,South America,Latin America and the Caribbean,2.889443,-73.783892
CoalCity_IL_US,Coal City,IL,US,Northern America,Northern America,41.28781,-88.285618
Coaldale_PA_US,Coaldale,PA,US,Northern America,Northern America,40.822867,-75.906867
Coalinga_CA_US,Coalinga,CA,US,Northern America,Northern America,36.161906,-120.294693
Coalport_PA_US,Coalport,PA,US,Northern America,Northern America,40.74784,-78.534467
Coamo_PR,Coamo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
Coatesville_PA_US,Coatesville,PA,US,Northern America,Northern America,39.983162,-75.823835
Coaticook_QC_CA,Coaticook,QC,CA,Northern America,Northern America,45.133434,-71.803802
Cobb_GA_US,Cobb,GA,US,Northern America,Northern America,31.958719,-83.98839
CobbCounty_GA_US,Cobb County,GA,US,Northern America,Northern America,32.329381,-83.113737
Coche_NuevaEsparta_VE,Coche,Nueva Esparta,VE,South America,Latin America and the Caribbean,10.781614,-63.996681
Cochran_GA_US,Cochran,GA,US,Northern America,Northern America,32.386828,-83.35461
Cocle_PA,Cocle,,PA,Central America,Latin America and the Caribbean,8.309607,-81.306625
Cocoa_FL_US,Cocoa,FL,US,Northern America,Northern America,28.382151,-80.775798
CocoaBeach_FL_US,Cocoa Beach,FL,US,Northern America,Northern America,28.329326,-80.626315
CoconutCreek_FL_US,Coconut Creek,FL,US,Northern America,Northern America,26.271463,-80.181808
Coeburn_VA_US,Coeburn,VA,US,Northern America,Northern America,36.943992,-82.46404
CoeurdAlene_ID_US,Coeur d'Alene,ID,US,Northern America,Northern America,47.677683,-116.780466
Coffee_AL_US,Coffee,AL,US,Northern America,Northern America,41.102923,-122.778081
Coffeyville_KS_US,Coffeyville,KS,US,Northern America,Northern America,37.0373,-95.616363
Cohoes_NY_US,Cohoes,NY,US,Northern America,Northern America,42.774245,-73.700119
Cojedes_Cojedes_VE,Cojedes,Cojedes,VE,South America,Latin America and the Caribbean,9.306294,-68.616826
ColbertCounty_AL_US,Colbert County,AL,US,Northern America,Northern America,32.282648,-85.236606
Colby_KS_US,Colby,KS,US,Northern America,Northern America,39.395837,-101.052377
ColdSpring_MN_US,Cold Spring,MN,US,Northern America,Northern America,45.455797,-94.428885
ColdSpring_NY_US,Cold Spring,NY,US,Northern America,Northern America,42.097006,-78.864758
Coldwater_MI_US,Coldwater,MI,US,Northern America,Northern America,41.940326,-85.000521
Coldwater_OH_US,Coldwater,OH,US,Northern America,Northern America,40.479769,-84.628291
Coleman_MI_US,Coleman,MI,US,Northern America,Northern America,38.751398,-94.394672
Colerain_NC_US,Colerain,NC,US,Northern America,Northern America,36.201268,-76.768562
Coleville_NY_US,Coleville,NY,US,Northern America,Northern America,43.156168,-75.844995
CollegeGrove_TN_US,College Grove,TN,US,Northern America,Northern America,35.788399,-86.674441
CollegePark_GA_US,College Park,GA,US,Northern America,Northern America,33.637904,-84.461152
CollegePlain_NY_US,College Plain,NY,US,Northern America,Northern America,42.931462,-74.622642
CollegePoint_NY_US,College Point,NY,US,Northern America,Northern America,40.787601,-73.845968
CollegeStation_TX_US,College Station,TX,US,Northern America,Northern America,30.625346,-96.327154
Collegeville_PA_US,Collegeville,PA,US,Northern America,Northern America,40.18566,-75.451571
Colleyville_TX_US,Colleyville,TX,US,Northern America,Northern America,32.88096,-97.155012
Collierville_TN_US,Collierville,TN,US,Northern America,Northern America,35.042036,-89.664527
Collins_MS_US,Collins,MS,US,Northern America,Northern America,31.645443,-89.555346
Collinsville_IL_US,Collinsville,IL,US,Northern America,Northern America,38.670327,-89.984548
Collinsville_MS_US,Collinsville,MS,US,Northern America,Northern America,32.497918,-88.845883
Collinsville_OK_US,Collinsville,OK,US,Northern America,Northern America,36.364538,-95.838877
Collinsville_PA_US,Collinsville,PA,US,Northern America,Northern America,34.263982,-85.860525
Collinsville_VA_US,Collinsville,VA,US,Northern America,Northern America,39.357044,-78.287227
Cologne_NorthRhine-Westphalia_DE,Cologne,North Rhine-Westphalia,DE,Western Europe,Europe,50.938361,6.959974
Colombia_CU,Colombia,,CU,Caribbean,Latin America and the Caribbean,20.987515,-77.42236
